acc,start,end,label
Q13415,761,860,structured
Q13426,1,76,structured
Q13426,83,201,structured
Q13426,202,336,disordered
Q13451,1,32,disordered
Q13451,33,37,structured
Q13451,38,45,disordered
Q13451,46,61,structured
Q13451,62,66,disordered
Q13451,67,69,structured
Q13451,70,75,disordered
Q13451,76,139,structured
Q13451,141,254,structured
Q13451,255,260,disordered
Q13451,261,381,structured
Q13451,382,385,disordered
Q13451,386,412,structured
Q13451,413,457,disordered
Q13464,8,116,structured
Q13464,119,228,structured
Q13464,237,247,structured
Q13464,254,300,structured
Q13464,305,371,structured
Q13464,381,401,structured
Q13464,420,534,structured
Q13464,542,692,structured
Q13464,839,891,structured
Q13464,895,913,disordered
Q13464,947,1013,structured
Q13480,117,694,disordered
Q13485,10,15,disordered
Q13485,16,132,structured
Q13485,133,140,disordered
Q13485,141,272,structured
Q13485,273,284,disordered
Q13485,285,294,structured
Q13485,295,311,disordered
Q13485,314,318,disordered
Q13485,319,417,structured
Q13485,418,423,disordered
Q13485,424,452,structured
Q13485,453,491,disordered
Q13485,492,541,structured
Q13485,542,552,disordered
Q13501,12,14,disordered
Q13501,15,25,structured
Q13501,26,41,disordered
Q13501,42,101,structured
Q13501,124,169,structured
Q13501,331,386,disordered
Q13501,387,436,structured
Q13526,7,38,structured
Q13526,39,50,disordered
Q13526,51,60,structured
Q13526,78,163,structured
Q13542,1,120,disordered
Q13547,1,7,disordered
Q13547,8,325,structured
Q13547,327,376,structured
Q13547,377,482,disordered
Q13563,198,215,disordered
Q13563,216,295,structured
Q13563,305,493,structured
Q13563,494,503,disordered
Q13563,504,682,structured
Q13563,832,895,disordered
Q13568,232,457,structured
Q13568,458,477,disordered
Q13569,1,111,disordered
Q13569,123,303,structured
Q13569,309,330,structured
Q13569,340,410,disordered
Q13617,1,116,structured
Q13617,117,134,disordered
Q13617,135,221,structured
Q13617,625,634,disordered
Q13617,645,660,disordered
Q13625,1,83,structured
Q13625,331,925,disordered
Q13625,926,1118,structured
Q13625,1119,1128,disordered
Q13627,135,399,structured
Q13627,415,437,structured
Q13627,442,479,structured
Q13627,481,490,disordered
Q13635,1,75,disordered
Q13635,76,138,structured
Q13635,149,606,structured
Q13635,608,730,disordered
Q13635,731,771,structured
Q13635,842,887,structured
Q13635,888,901,disordered
Q13635,902,935,structured
Q13635,1024,1176,structured
Q13635,1177,1447,disordered
Q13740,28,245,structured
Q13740,246,583,disordered
Q13838,34,44,disordered
Q13838,256,424,structured
Q14061,1,63,disordered
Q14118,52,60,disordered
Q14118,61,162,structured
Q14118,163,180,disordered
Q14118,181,304,structured
Q14118,305,325,disordered
Q14118,371,427,structured
Q14118,654,750,disordered
Q14118,881,895,disordered
Q14181,1,156,disordered
Q14181,157,202,structured
Q14181,207,488,structured
Q14181,492,598,structured
Q14194,1,14,disordered
Q14194,15,78,structured
Q14194,87,490,structured
Q14194,491,572,disordered
Q14258,194,357,disordered
Q14258,361,433,disordered
Q14318,1,34,disordered
Q14318,58,90,structured
Q14318,92,150,structured
Q14318,151,165,disordered
Q14318,166,207,structured
Q14318,211,355,structured
Q14318,357,380,disordered
Q14449,106,211,structured
Q14449,219,356,structured
Q14449,361,437,disordered
Q14449,438,537,structured
Q14457,1,156,disordered
Q14457,157,240,structured
Q14457,241,247,disordered
Q14457,248,264,structured
Q14457,265,268,disordered
Q14457,269,353,structured
Q14457,363,386,structured
Q14457,388,447,structured
Q14457,448,450,disordered
Q14493,127,158,structured
Q14493,165,199,structured
Q14493,200,224,disordered
Q14565,1,82,disordered
Q14565,84,270,structured
Q14565,271,289,disordered
Q14565,290,337,structured
Q14565,339,340,disordered
Q14653,1,4,disordered
Q14653,5,39,structured
Q14653,40,51,disordered
Q14653,52,110,structured
Q14653,111,123,disordered
Q14653,137,148,structured
Q14653,173,198,disordered
Q14653,199,229,structured
Q14653,230,237,disordered
Q14653,238,421,structured
Q14653,422,427,disordered
Q14691,1,144,structured
Q14691,146,196,disordered
Q14722,1,62,disordered
Q14766,1340,1412,structured
Q14766,1507,1522,disordered
Q14766,1578,1624,disordered
Q14766,1709,1721,disordered
Q14849,216,230,disordered
Q14849,231,443,structured
Q14978,1,699,disordered
Q15004,1,111,disordered
Q15046,1,70,disordered
Q15046,72,214,structured
Q15046,222,575,structured
Q15109,23,212,structured
Q15109,219,233,structured
Q15109,324,363,structured
Q15109,364,404,disordered
Q15113,33,150,structured
Q15113,151,169,disordered
Q15113,170,188,structured
Q15113,189,200,disordered
Q15113,201,219,structured
Q15113,220,233,disordered
Q15113,241,252,disordered
Q15113,253,268,structured
Q15113,269,278,disordered
Q15113,313,442,structured
Q15185,1,110,structured
Q15185,123,160,disordered
Q15326,156,171,structured
Q15326,172,195,disordered
Q15326,196,364,structured
Q15326,485,601,structured
Q15382,4,34,structured
Q15382,37,69,structured
Q15382,77,108,structured
Q15382,113,169,structured
Q15382,171,181,disordered
Q15418,33,55,disordered
Q15418,56,96,structured
Q15418,97,114,disordered
Q15418,115,155,structured
Q15418,159,211,structured
Q15418,212,223,disordered
Q15418,224,340,structured
Q15418,341,353,disordered
Q15418,411,418,disordered
Q15418,425,431,disordered
Q15418,438,440,disordered
Q15418,441,451,structured
Q15418,452,455,disordered
Q15418,456,480,structured
Q15418,481,486,disordered
Q15418,487,575,structured
Q15418,576,586,disordered
Q15418,587,680,structured
Q15418,681,735,disordered
Q15542,194,206,disordered
Q15542,210,343,structured
Q15542,363,378,structured
Q15542,381,416,disordered
Q15542,419,747,structured
Q15542,754,798,structured
Q15582,24,42,disordered
Q15582,47,65,structured
Q15582,70,635,structured
Q15582,636,683,disordered
Q15583,150,167,disordered
Q15583,170,229,structured
Q15583,235,248,disordered
Q15583,256,347,disordered
Q15596,624,829,disordered
Q15631,2,46,structured
Q15631,53,217,structured
Q15631,218,228,disordered
Q15637,1,35,disordered
Q15637,46,68,structured
Q15637,69,95,disordered
Q15637,96,119,structured
Q15637,129,133,disordered
Q15637,134,180,structured
Q15637,202,229,structured
Q15637,256,260,disordered
Q15642,10,56,structured
Q15642,64,288,structured
Q15642,289,303,disordered
Q15642,388,599,structured
Q15691,15,122,structured
Q15691,189,268,disordered
Q15717,1,19,disordered
Q15717,20,55,structured
Q15717,58,96,structured
Q15717,100,171,structured
Q15717,174,184,structured
Q15717,243,279,structured
Q15717,283,321,structured
Q15726,20,138,disordered
Q15796,18,33,disordered
Q15796,241,264,disordered
Q15796,270,271,disordered
Q15796,272,423,structured
Q15796,424,427,disordered
Q15796,428,456,structured
Q15796,457,467,disordered
Q15843,1,68,structured
Q15843,69,81,disordered
Q15858,1,113,disordered
Q15858,114,206,structured
Q15858,209,416,structured
Q15858,417,725,disordered
Q15858,728,825,structured
Q15858,831,972,structured
Q15858,973,1174,disordered
Q15858,1175,1500,structured
Q15858,1502,1602,structured
Q15858,1605,1768,structured
Q15858,1769,1988,disordered
Q16236,1,605,disordered
Q16576,1,6,disordered
Q16576,8,88,structured
Q16576,89,110,disordered
Q16576,112,210,structured
Q16576,213,408,structured
Q16576,409,425,disordered
Q16595,42,60,structured
Q16595,61,74,disordered
Q16595,75,80,structured
Q16595,81,92,disordered
Q16595,93,207,structured
Q16611,23,47,structured
Q16611,64,98,disordered
Q16611,99,145,structured
Q16611,149,180,structured
Q16611,191,211,structured
Q16620,278,282,disordered
Q16620,283,384,structured
Q16620,385,426,disordered
Q16620,427,546,structured
Q16620,547,548,disordered
Q16620,549,560,structured
Q16620,561,565,disordered
Q16620,575,576,disordered
Q16620,577,639,structured
Q16620,640,643,disordered
Q16620,644,699,structured
Q16620,700,701,disordered
Q16620,702,822,structured
Q16625,383,415,disordered
Q16625,416,522,structured
Q16629,11,80,structured
Q16629,81,98,disordered
Q16629,123,176,disordered
Q16629,200,217,disordered
Q16630,13,80,disordered
Q16630,83,131,structured
Q16630,133,158,structured
Q16630,162,172,structured
Q16630,173,235,disordered
Q16630,276,288,structured
Q16630,481,519,disordered
Q16630,531,550,disordered
Q16647,23,318,structured
Q16647,319,330,disordered
Q16647,331,500,structured
Q16665,74,88,disordered
Q16665,200,218,disordered
Q16665,238,343,structured
Q16665,344,348,disordered
Q16665,395,402,structured
Q16665,403,698,disordered
Q16665,775,826,disordered
Q16667,1,24,disordered
Q16667,25,200,structured
Q16667,201,212,disordered
Q16740,57,72,disordered
Q16740,74,180,structured
Q16740,193,248,structured
Q16740,250,277,disordered
Q16790,38,136,disordered
Q16790,151,394,structured
Q16821,1,60,disordered
Q16821,62,81,structured
Q16821,83,99,disordered
Q16831,1,15,disordered
Q16831,16,308,structured
Q17RS7,2,81,structured
Q17RS7,93,242,structured
Q17RS7,243,307,disordered
Q17RS7,310,467,structured
Q18235,1,244,disordered
Q1ECR9,27,82,disordered
Q1HRL7,18,126,structured
Q1HRL7,127,138,disordered
Q1K7R9,111,173,disordered
Q1PAB4,1,101,disordered
Q20363,1,17,disordered
Q20363,45,140,structured
Q20728,1,90,structured
Q20728,91,120,disordered
Q20728,132,229,structured
Q22472,1,378,disordered
Q22942,1,31,disordered
Q22942,40,264,structured
Q22942,265,296,disordered
Q22942,297,426,structured
Q23229,8,28,structured
Q23229,29,38,disordered
Q23229,39,189,structured
Q23229,196,374,structured
Q23985,26,43,disordered
Q23985,44,102,structured
Q23985,112,211,structured
Q23985,212,261,disordered
Q24246,1,289,disordered
Q24298,1350,1507,disordered
Q24570,1,15,disordered
Q24F70,2,105,structured
Q24F70,106,162,disordered
Q257B3,94,261,structured
Q257B3,262,274,disordered
Q257B3,275,313,structured
Q257B3,314,345,disordered
Q26502,1,15,disordered
Q26502,16,107,structured
Q26502,111,172,structured
Q26502,181,357,structured
Q26502,365,403,structured
Q26680,1,25,disordered
Q26680,26,205,structured
Q26680,206,218,disordered
Q26997,6,115,structured
Q26997,116,126,disordered
Q26997,132,180,structured
Q26997,185,228,structured
Q27934,107,130,disordered
Q27974,53,75,structured
Q27974,88,399,structured
Q27974,547,813,disordered
Q27974,814,910,structured
Q28146,31,280,disordered
Q28146,297,550,structured
Q28146,553,689,structured
Q28146,691,736,structured
Q28146,739,808,structured
Q28146,816,922,structured
Q28146,927,1351,structured
Q29983,24,66,structured
Q29983,81,174,structured
Q29983,175,184,disordered
Q29983,185,198,structured
Q29983,206,297,structured
Q2GI62,142,221,disordered
Q2JIZ5,1,30,disordered
Q2JIZ5,31,117,structured
Q2JIZ5,131,280,structured
Q2JIZ5,284,405,structured
Q2KIG3,1,117,disordered
Q2KIG3,118,165,structured
Q2KIG3,171,204,structured
Q2KIG3,210,350,structured
Q2KIG3,354,423,structured
Q2M1P5,12,106,structured
Q2M1P5,115,204,structured
Q2M1P5,212,229,structured
Q2M1P5,230,241,disordered
Q2M1P5,243,259,structured
Q2M1P5,261,273,disordered
Q2M1P5,274,348,structured
Q2M1P5,349,543,disordered
Q2MKA7,40,130,structured
Q2MKA7,131,146,disordered
Q2Q4X9,1,260,disordered
Q2TUW1,1,238,disordered
Q2VL32,20,277,structured
Q2VL32,278,314,disordered
Q2VL32,315,374,structured
Q2VL32,404,436,structured
Q2VL32,447,465,structured
Q2VL32,476,513,structured
Q32NN2,8,202,structured
Q32NN2,203,215,disordered
Q38151,2,67,structured
Q38151,68,126,disordered
Q38825,82,94,disordered
Q39026,33,69,structured
Q39026,76,210,structured
Q39026,215,224,disordered
Q39026,225,284,structured
Q39026,288,365,structured
Q39026,375,393,structured
Q39532,224,276,disordered
Q39805,1,226,disordered
Q3LS93,22,329,disordered
Q3MIT2,1,54,structured
Q3MIT2,55,106,disordered
Q3MIT2,107,233,structured
Q3MIT2,234,243,disordered
Q3MIT2,244,528,structured
Q3SYG4,9,64,structured
Q3SYG4,66,109,structured
Q3SYG4,120,209,structured
Q3SYG4,210,232,disordered
Q3SYG4,234,253,structured
Q3SYG4,259,369,structured
Q3SYG4,370,407,disordered
Q3SYG4,408,800,structured
Q3SYG4,801,887,disordered
Q3U182,1,14,disordered
Q3U182,18,56,structured
Q3U182,59,80,disordered
Q3U4G3,43,87,disordered
Q3U4G3,96,158,structured
Q3U4G3,164,193,structured
Q3U4G3,198,389,structured
Q3UKX1,1,106,disordered
Q3UKX1,107,445,structured
Q3UND0,14,64,structured
Q3UND0,65,105,disordered
Q3UND0,106,219,structured
Q42521,1,11,disordered
Q42521,12,447,structured
Q42521,449,502,disordered
Q43125,1,12,disordered
Q43125,13,497,structured
Q43125,498,681,disordered
Q44177,3,108,structured
Q44177,110,134,disordered
Q47184,1,192,disordered
Q47785,4,39,structured
Q47785,47,81,structured
Q47785,82,103,disordered
Q48245,60,332,structured
Q48245,333,367,disordered
Q48245,368,844,structured
Q49492,4,24,structured
Q49492,52,115,structured
Q49492,116,144,disordered
Q49492,145,253,structured
Q49ZM2,1,49,disordered
Q49ZM2,50,155,structured
Q4ACU6,6,355,structured
Q4ACU6,377,532,disordered
Q4ACU6,542,561,structured
Q4ACU6,563,586,structured
Q4ACU6,588,600,disordered
Q4ACU6,601,665,structured
Q4ACU6,666,1293,disordered
Q4ACU6,1324,1399,disordered
Q4ACU6,1427,1653,disordered
Q4F883,3,34,structured
Q4F883,35,52,disordered
Q4F883,53,242,structured
Q4F883,249,535,structured
Q4JC68,9,72,structured
Q4JC68,76,89,structured
Q4JC68,99,143,disordered
Q4JC68,144,265,structured
Q4JC68,270,283,structured
Q4JC68,288,346,structured
Q4LE39,1,109,structured
Q4LE39,110,151,disordered
Q4Q159,4,213,structured
Q4Q159,214,240,disordered
Q4Q159,241,333,structured
Q4Q5U3,602,617,disordered
Q4QCD2,207,526,structured
Q4QCD2,529,736,structured
Q4QCD2,737,747,disordered
Q4QDS0,223,248,structured
Q4QDS0,255,287,structured
Q4QDS0,288,328,disordered
Q4QDS0,329,359,structured
Q4QDS0,366,675,structured
Q4QDS0,676,687,disordered
Q4QDS0,688,731,structured
Q4VP08,20,52,disordered
Q4VP08,53,89,structured
Q51912,111,135,structured
Q51912,136,155,disordered
Q51912,156,173,structured
Q53654,31,148,structured
Q53654,164,173,disordered
Q53654,174,329,structured
Q53654,332,344,disordered
Q53654,533,905,structured
Q53FT3,1,59,structured
Q53FT3,65,85,structured
Q53FT3,88,106,disordered
Q53FT3,107,132,structured
Q53FT3,136,195,structured
Q53GG5,107,273,disordered
Q53TN4,6,230,structured
Q53TN4,231,286,disordered
Q54BW5,38,161,structured
Q54BW5,164,179,disordered
Q56026,110,132,disordered
Q56026,135,178,structured
Q56026,186,218,structured
Q56026,222,334,structured
Q56062,5,118,structured
Q56062,119,129,disordered
Q56062,130,282,structured
Q56311,9,36,structured
Q56311,37,49,disordered
Q56311,50,108,structured
Q56311,109,122,disordered
Q56311,123,147,structured
Q56WD9,47,172,structured
Q56WD9,185,440,structured
Q57530,5,163,structured
Q57530,164,184,disordered
Q57530,185,207,structured
Q57565,2,302,structured
Q57565,303,318,disordered
Q57565,319,338,structured
Q57565,339,364,disordered
Q57565,365,429,structured
Q57565,430,451,disordered
Q57733,1,33,disordered
Q57733,34,147,structured
Q57904,5,44,structured
Q57904,46,101,disordered
Q57904,102,194,structured
Q57WT9,3,50,structured
Q57WT9,58,209,structured
Q57WT9,210,246,disordered
Q57WT9,247,350,structured
Q58876,104,213,disordered
Q58F21,29,134,structured
Q58F21,144,257,disordered
Q58F21,267,377,structured
Q58F21,583,947,disordered
Q58MU6,1,20,disordered
Q58MU6,22,52,structured
Q58MU6,57,137,structured
Q58MU6,142,233,structured
Q59471,1,45,disordered
Q59471,46,222,structured
Q59472,1,36,disordered
Q59472,37,173,structured
Q5A3P6,1,232,disordered
Q5A3P6,233,521,structured
Q5A3P6,522,944,disordered
Q5D1E8,112,133,disordered
Q5D1E8,134,187,structured
Q5D1E8,191,215,structured
Q5D1E8,223,295,structured
Q5D1E8,296,339,disordered
Q5FWF5,1,15,disordered
Q5FWF5,614,627,structured
Q5FWF5,631,691,structured
Q5FWF5,704,739,structured
Q5FWF5,740,753,disordered
Q5FWF5,755,824,structured
Q5FWF5,826,836,structured
Q5HYA8,1,36,disordered
Q5HYA8,37,643,structured
Q5HYA8,644,665,disordered
Q5HYA8,666,792,structured
Q5HYA8,793,827,disordered
Q5HYA8,828,848,structured
Q5HYA8,849,867,disordered
Q5HYA8,868,887,structured
Q5HYA8,891,989,structured
Q5JH72,1,27,disordered
Q5JH72,28,62,structured
Q5JJ98,493,588,disordered
Q5R6Q2,169,234,disordered
Q5RJI5,592,603,disordered
